Regiao,Estado,Cidade,Latitude,Longitude,Ano,Mes,Nome_Mes,Temp_Media_Mensal,Temp_Max_Media_Mensal,Temp_Min_Media_Mensal,Maior_Temp_Max,Menor_Temp_Min,Precipitacao_Total,Dias_Quentes,Dias_Muito_Quentes,Dias_Frios,Dias_Chuva_Forte,Dias_Extremos,Amplitude_Media
Norte,RO,Porto Velho,-8.76,-63.9,2016,8,Ago,27.741935483870968,34.099999999999994,23.26451612903226,37.0,19.2,49.4,29,12,0,0,12,10.83548387096774
Norte,RO,Porto Velho,-8.76,-63.9,2016,9,Set,26.78666666666667,31.94333333333333,23.209999999999997,35.9,18.8,128.7,25,2,0,1,3,8.733333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2016,10,Out,27.338709677419356,32.23225806451613,24.05483870967742,36.1,22.1,225.1,25,5,0,2,7,8.17741935483871
Norte,RO,Porto Velho,-8.76,-63.9,2016,11,Nov,26.8,31.243333333333336,23.816666666666666,34.0,22.1,255.7,23,0,0,4,4,7.426666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2016,12,Dez,26.048387096774192,29.980645161290322,23.700000000000003,33.7,23.0,367.5,15,0,0,4,4,6.280645161290322
Norte,RO,Porto Velho,-8.76,-63.9,2017,1,Jan,25.729032258064517,29.53548387096774,23.37741935483871,33.3,22.3,346.6,11,0,0,3,3,6.158064516129032
Norte,RO,Porto Velho,-8.76,-63.9,2017,2,Fev,25.689285714285713,29.167857142857144,23.467857142857145,32.6,22.5,377.0,9,0,0,6,6,5.7
Norte,RO,Porto Velho,-8.76,-63.9,2017,3,Mar,26.041935483870965,29.958064516129035,23.612903225806452,32.8,22.7,315.8,13,0,0,4,4,6.345161290322581
Norte,RO,Porto Velho,-8.76,-63.9,2017,4,Abr,26.116666666666667,30.046666666666667,23.61,32.1,22.3,282.6,18,0,0,4,4,6.4366666666666665
Norte,RO,Porto Velho,-8.76,-63.9,2017,5,Mai,26.596774193548388,30.774193548387096,23.748387096774195,32.6,22.8,118.2,23,0,0,0,0,7.025806451612904
Norte,RO,Porto Velho,-8.76,-63.9,2017,6,Jun,26.163333333333334,31.09333333333333,22.55,33.7,19.0,18.1,23,0,0,0,0,8.543333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2017,7,Jul,26.187096774193545,32.7,21.31935483870968,35.4,15.6,0.0,28,2,0,0,2,11.380645161290323
Norte,RO,Porto Velho,-8.76,-63.9,2017,8,Ago,28.05806451612903,34.21290322580645,23.774193548387096,36.2,21.4,34.7,31,13,0,0,13,10.438709677419354
Norte,RO,Porto Velho,-8.76,-63.9,2017,9,Set,28.133333333333333,33.96,24.236666666666668,37.4,22.8,66.1,28,8,0,1,9,9.723333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2017,10,Out,27.16774193548387,32.21935483870968,23.703225806451616,34.5,22.0,173.79999999999998,26,0,0,1,1,8.516129032258062
Norte,RO,Porto Velho,-8.76,-63.9,2017,11,Nov,26.653333333333332,31.0,23.913333333333334,33.5,22.8,263.0,22,0,0,2,2,7.086666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2017,12,Dez,25.835483870967742,29.419354838709676,23.70967741935484,33.2,23.0,523.8,12,0,0,6,6,5.709677419354839
Norte,RO,Porto Velho,-8.76,-63.9,2018,1,Jan,25.787096774193547,29.690322580645162,23.351612903225806,31.9,22.8,311.6,16,0,0,2,2,6.338709677419355
Norte,RO,Porto Velho,-8.76,-63.9,2018,2,Fev,25.535714285714285,29.057142857142857,23.37142857142857,32.3,22.0,363.3,9,0,0,4,4,5.685714285714285
Norte,RO,Porto Velho,-8.76,-63.9,2018,3,Mar,26.08709677419355,29.980645161290322,23.700000000000003,33.2,22.5,351.4,15,0,0,3,3,6.280645161290322
Norte,RO,Porto Velho,-8.76,-63.9,2018,4,Abr,25.896666666666665,29.673333333333336,23.509999999999998,31.5,22.4,279.2,12,0,0,1,1,6.163333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2018,5,Mai,26.08709677419355,30.351612903225806,23.20967741935484,32.5,21.5,86.4,18,0,0,0,0,7.141935483870968
Norte,RO,Porto Velho,-8.76,-63.9,2018,6,Jun,25.19333333333333,30.06,21.69333333333333,33.6,19.2,24.7,20,0,0,0,0,8.366666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2018,7,Jul,26.53548387096774,32.696774193548386,21.990322580645163,34.6,18.0,4.300000000000001,29,0,0,0,0,10.706451612903226
Norte,RO,Porto Velho,-8.76,-63.9,2018,8,Ago,26.712903225806453,32.11290322580645,22.761290322580646,34.5,19.1,54.8,28,0,0,0,0,9.351612903225806
Norte,RO,Porto Velho,-8.76,-63.9,2018,9,Set,27.473333333333336,33.17333333333333,23.44333333333333,35.8,19.7,121.1,29,3,0,0,3,9.729999999999999
Norte,RO,Porto Velho,-8.76,-63.9,2018,10,Out,27.14516129032258,31.993548387096777,24.041935483870965,34.6,23.3,208.8,30,0,0,1,1,7.951612903225806
Norte,RO,Porto Velho,-8.76,-63.9,2018,11,Nov,26.676666666666666,30.646666666666665,24.12,33.5,23.1,324.2,19,0,0,3,3,6.526666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2018,12,Dez,25.700000000000003,29.30322580645161,23.432258064516127,31.7,22.5,365.0,10,0,0,5,5,5.870967741935484
Norte,RO,Porto Velho,-8.76,-63.9,2019,1,Jan,25.780645161290323,29.396774193548385,23.483870967741936,31.9,22.5,282.2,15,0,0,1,1,5.912903225806452
Norte,RO,Porto Velho,-8.76,-63.9,2019,2,Fev,25.97142857142857,29.72142857142857,23.814285714285713,32.1,23.2,324.5,13,0,0,3,3,5.9071428571428575
Norte,RO,Porto Velho,-8.76,-63.9,2019,3,Mar,26.351612903225806,30.274193548387096,24.112903225806452,32.4,23.2,306.0,19,0,0,2,2,6.161290322580645
Norte,RO,Porto Velho,-8.76,-63.9,2019,4,Abr,26.453333333333333,30.15,24.076666666666664,33.0,22.5,267.8,19,0,0,1,1,6.073333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2019,5,Mai,26.506451612903227,30.52258064516129,23.793548387096774,33.1,21.6,154.2,22,0,0,1,1,6.729032258064516
Norte,RO,Porto Velho,-8.76,-63.9,2019,6,Jun,26.93,31.540000000000003,23.543333333333333,33.3,22.4,10.4,25,0,0,0,0,7.996666666666666
Norte,RO,Porto Velho,-8.76,-63.9,2019,7,Jul,26.625806451612902,32.18387096774194,22.57741935483871,34.2,18.5,2.4,29,0,0,0,0,9.606451612903227
Norte,RO,Porto Velho,-8.76,-63.9,2019,8,Ago,26.94516129032258,33.329032258064515,22.383870967741935,35.5,17.7,34.6,28,5,0,0,5,10.94516129032258
Norte,RO,Porto Velho,-8.76,-63.9,2019,9,Set,28.033333333333335,33.663333333333334,24.3,36.0,23.2,133.3,28,9,0,1,10,9.363333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2019,10,Out,26.206451612903226,30.806451612903224,23.425806451612903,33.1,22.2,195.0,23,0,0,1,1,7.380645161290322
Norte,RO,Porto Velho,-8.76,-63.9,2019,11,Nov,26.48,30.516666666666666,23.96333333333333,33.3,23.0,287.4,17,0,0,2,2,6.553333333333332
Norte,RO,Porto Velho,-8.76,-63.9,2019,12,Dez,26.322580645161292,30.019354838709678,23.929032258064513,33.8,22.7,314.3,16,0,0,3,3,6.090322580645162
Norte,RO,Porto Velho,-8.76,-63.9,2020,1,Jan,26.783870967741933,30.796774193548387,24.258064516129032,33.4,22.9,300.9,23,0,0,2,2,6.538709677419355
Norte,RO,Porto Velho,-8.76,-63.9,2020,2,Fev,26.227586206896554,29.779310344827586,24.137931034482758,32.6,23.0,404.5,14,0,0,7,7,5.641379310344828
Norte,RO,Porto Velho,-8.76,-63.9,2020,3,Mar,26.25483870967742,29.983870967741936,24.06451612903226,32.8,22.5,317.6,17,0,0,3,3,5.919354838709677
Norte,RO,Porto Velho,-8.76,-63.9,2020,4,Abr,26.483333333333334,30.533333333333335,24.166666666666668,32.6,23.0,216.8,21,0,0,2,2,6.366666666666666
Norte,RO,Porto Velho,-8.76,-63.9,2020,5,Mai,25.88064516129032,29.97741935483871,23.041935483870965,32.4,18.9,105.1,19,0,0,0,0,6.935483870967742
Norte,RO,Porto Velho,-8.76,-63.9,2020,6,Jun,26.4,31.05,23.116666666666667,33.2,21.6,30.3,25,0,0,0,0,7.933333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2020,7,Jul,26.654838709677417,32.274193548387096,22.5258064516129,34.0,20.1,3.8,29,0,0,0,0,9.748387096774193
Norte,RO,Porto Velho,-8.76,-63.9,2020,8,Ago,27.1,33.725806451612904,22.154838709677417,37.1,13.9,13.9,29,9,0,0,9,11.570967741935483
Norte,RO,Porto Velho,-8.76,-63.9,2020,9,Set,28.08,33.79,24.026666666666664,36.1,22.7,54.0,29,8,0,0,8,9.763333333333332
Norte,RO,Porto Velho,-8.76,-63.9,2020,10,Out,27.5258064516129,32.79677419354839,24.0258064516129,35.9,22.5,126.4,27,3,0,2,5,8.770967741935484
Norte,RO,Porto Velho,-8.76,-63.9,2020,11,Nov,26.946666666666665,31.73,23.95,34.7,22.4,172.2,26,0,0,0,0,7.78
Norte,RO,Porto Velho,-8.76,-63.9,2020,12,Dez,26.10967741935484,29.9741935483871,23.687096774193545,33.5,22.4,249.8,17,0,0,3,3,6.287096774193548
Norte,RO,Porto Velho,-8.76,-63.9,2021,1,Jan,25.84193548387097,29.6,23.648387096774194,32.4,22.7,369.0,14,0,0,5,5,5.951612903225806
Norte,RO,Porto Velho,-8.76,-63.9,2021,2,Fev,25.760714285714283,29.392857142857142,23.65357142857143,32.8,22.5,337.2,12,0,0,4,4,5.739285714285715
Norte,RO,Porto Velho,-8.76,-63.9,2021,3,Mar,25.635483870967743,29.241935483870968,23.43548387096774,32.3,22.7,252.7,7,0,0,0,0,5.806451612903226
Norte,RO,Porto Velho,-8.76,-63.9,2021,4,Abr,26.163333333333334,30.39,23.69333333333333,32.9,22.7,235.5,18,0,0,2,2,6.696666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2021,5,Mai,26.138709677419353,30.306451612903224,23.309677419354838,33.4,19.5,85.9,20,0,0,0,0,6.996774193548387
Norte,RO,Porto Velho,-8.76,-63.9,2021,6,Jun,25.563333333333333,30.206666666666667,22.373333333333335,33.7,14.3,17.4,20,0,0,0,0,7.833333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2021,7,Jul,26.041935483870965,32.73548387096774,21.03548387096774,35.5,16.0,0.0,27,2,0,0,2,11.700000000000001
Norte,RO,Porto Velho,-8.76,-63.9,2021,8,Ago,27.787096774193547,34.329032258064515,22.970967741935485,36.1,19.4,8.4,31,8,0,0,8,11.358064516129032
Norte,RO,Porto Velho,-8.76,-63.9,2021,9,Set,27.883333333333333,33.57333333333334,23.96333333333333,36.3,22.2,41.7,29,7,0,0,7,9.610000000000001
Norte,RO,Porto Velho,-8.76,-63.9,2021,10,Out,27.53548387096774,32.49032258064516,24.23225806451613,35.7,22.2,203.1,25,4,0,2,6,8.258064516129032
Norte,RO,Porto Velho,-8.76,-63.9,2021,11,Nov,26.063333333333333,29.936666666666667,23.773333333333333,32.8,23.0,300.6,15,0,0,3,3,6.163333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2021,12,Dez,26.316129032258065,29.97741935483871,24.13225806451613,34.1,23.3,309.8,16,0,0,3,3,5.845161290322581
Norte,RO,Porto Velho,-8.76,-63.9,2022,1,Jan,26.07741935483871,29.848387096774193,23.712903225806453,32.6,22.1,215.2,18,0,0,2,2,6.135483870967741
Norte,RO,Porto Velho,-8.76,-63.9,2022,2,Fev,25.57857142857143,29.335714285714285,23.36785714285714,31.7,22.5,296.0,10,0,0,3,3,5.9678571428571425
Norte,RO,Porto Velho,-8.76,-63.9,2022,3,Mar,25.712903225806453,29.23225806451613,23.67096774193548,32.2,22.7,357.6,9,0,0,6,6,5.561290322580645
Norte,RO,Porto Velho,-8.76,-63.9,2022,4,Abr,26.246666666666666,30.256666666666668,23.633333333333333,32.9,19.4,184.4,19,0,0,0,0,6.623333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2022,5,Mai,25.980645161290322,30.5,22.693548387096776,33.1,18.3,58.3,23,0,0,1,1,7.806451612903227
Norte,RO,Porto Velho,-8.76,-63.9,2022,6,Jun,25.55666666666667,30.126666666666665,22.293333333333333,33.2,19.7,55.8,18,0,0,0,0,7.833333333333333
Norte,RO,Porto Velho,-8.76,-63.9,2022,7,Jul,27.083870967741937,33.12580645161291,22.519354838709678,34.8,20.8,1.1,31,0,0,0,0,10.606451612903225
Norte,RO,Porto Velho,-8.76,-63.9,2022,8,Ago,26.38064516129032,32.10967741935484,22.103225806451615,34.7,16.9,58.7,25,0,0,0,0,10.006451612903227
Norte,RO,Porto Velho,-8.76,-63.9,2022,9,Set,27.896666666666665,33.803333333333335,23.626666666666665,36.9,21.2,33.4,29,5,0,0,5,10.176666666666668
Norte,RO,Porto Velho,-8.76,-63.9,2022,10,Out,27.06451612903226,32.145161290322584,23.812903225806455,35.9,22.5,174.2,27,3,0,1,4,8.332258064516129
Norte,RO,Porto Velho,-8.76,-63.9,2022,11,Nov,26.5,31.366666666666667,22.953333333333333,35.1,16.9,151.1,20,1,0,2,3,8.413333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2022,12,Dez,26.0258064516129,30.02258064516129,23.451612903225808,32.8,22.1,294.7,19,0,0,6,6,6.570967741935483
Norte,RO,Porto Velho,-8.76,-63.9,2023,1,Jan,25.44516129032258,29.16774193548387,23.148387096774194,31.7,22.4,249.0,10,0,0,2,2,6.019354838709678
Norte,RO,Porto Velho,-8.76,-63.9,2023,2,Fev,25.717857142857145,29.567857142857143,23.521428571428572,31.4,22.5,291.2,13,0,0,0,0,6.046428571428571
Norte,RO,Porto Velho,-8.76,-63.9,2023,3,Mar,25.60967741935484,29.403225806451612,23.5,32.7,22.2,497.6,16,0,0,7,7,5.903225806451613
Norte,RO,Porto Velho,-8.76,-63.9,2023,4,Abr,26.166666666666668,30.123333333333335,23.836666666666666,32.8,22.7,306.5,16,0,0,3,3,6.286666666666666
Norte,RO,Porto Velho,-8.76,-63.9,2023,5,Mai,26.719354838709677,30.712903225806453,24.11935483870968,32.7,23.1,132.5,21,0,0,0,0,6.593548387096774
Norte,RO,Porto Velho,-8.76,-63.9,2023,6,Jun,25.476666666666667,30.203333333333333,22.12,32.8,15.5,60.800000000000004,21,0,0,0,0,8.083333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2023,7,Jul,27.0,33.329032258064515,22.1,35.8,20.4,1.2000000000000002,31,2,0,0,2,11.229032258064516
Norte,RO,Porto Velho,-8.76,-63.9,2023,8,Ago,28.1,33.99032258064516,23.967741935483872,36.2,21.4,21.6,29,12,0,0,12,10.02258064516129
Norte,RO,Porto Velho,-8.76,-63.9,2023,9,Set,28.80666666666667,34.54,24.563333333333333,36.6,22.7,30.500000000000004,30,13,0,0,13,9.976666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2023,10,Out,28.98709677419355,34.667741935483875,25.01290322580645,36.4,23.6,38.8,31,14,0,0,14,9.654838709677419
Norte,RO,Porto Velho,-8.76,-63.9,2023,11,Nov,28.2,33.14,24.873333333333335,36.1,23.6,95.7,29,5,0,0,5,8.266666666666666
Norte,RO,Porto Velho,-8.76,-63.9,2023,12,Dez,27.38064516129032,31.87741935483871,24.52258064516129,34.9,23.6,255.5,28,0,0,3,3,7.354838709677419
Norte,RO,Porto Velho,-8.76,-63.9,2024,1,Jan,26.864516129032257,30.65806451612903,24.596774193548388,33.8,23.1,391.8,19,0,0,8,8,6.061290322580645
Norte,RO,Porto Velho,-8.76,-63.9,2024,2,Fev,27.024137931034485,30.651724137931033,24.63448275862069,33.3,23.2,247.0,19,0,0,2,2,6.017241379310345
Norte,RO,Porto Velho,-8.76,-63.9,2024,3,Mar,27.287096774193547,31.161290322580644,24.809677419354838,34.0,23.7,266.7,22,0,0,4,4,6.351612903225806
Norte,RO,Porto Velho,-8.76,-63.9,2024,4,Abr,27.266666666666666,31.266666666666666,24.776666666666664,33.4,23.7,185.5,25,0,0,1,1,6.49
Norte,RO,Porto Velho,-8.76,-63.9,2024,5,Mai,26.406451612903226,30.32903225806452,23.66774193548387,34.2,19.5,40.6,20,0,0,0,0,6.661290322580645
Norte,RO,Porto Velho,-8.76,-63.9,2024,6,Jun,27.626666666666665,33.123333333333335,23.253333333333334,34.1,21.9,0.2,30,0,0,0,0,9.870000000000001
Norte,RO,Porto Velho,-8.76,-63.9,2024,7,Jul,26.638709677419353,32.99677419354838,21.561290322580643,35.2,18.1,2.6,29,4,0,0,4,11.435483870967742
Norte,RO,Porto Velho,-8.76,-63.9,2024,8,Ago,27.851612903225806,34.13225806451613,23.009677419354837,37.0,17.9,3.1999999999999997,29,10,0,0,10,11.12258064516129
Norte,RO,Porto Velho,-8.76,-63.9,2024,9,Set,29.46333333333333,35.15333333333333,25.273333333333333,38.8,23.2,22.5,29,20,0,0,20,9.879999999999999
Norte,RO,Porto Velho,-8.76,-63.9,2024,10,Out,28.648387096774194,34.12903225806452,24.822580645161292,37.9,23.3,72.4,30,11,0,1,12,9.306451612903226
Norte,RO,Porto Velho,-8.76,-63.9,2024,11,Nov,27.32,31.526666666666664,24.516666666666666,34.2,23.7,143.9,26,0,0,1,1,7.010000000000001
Norte,RO,Porto Velho,-8.76,-63.9,2024,12,Dez,26.60967741935484,30.41290322580645,24.229032258064517,34.4,23.0,270.3,18,0,0,4,4,6.183870967741935
Norte,RO,Porto Velho,-8.76,-63.9,2025,1,Jan,26.26451612903226,30.203225806451613,23.86774193548387,33.0,22.9,224.6,19,0,0,1,1,6.335483870967742
Norte,RO,Porto Velho,-8.76,-63.9,2025,2,Fev,25.932142857142857,29.514285714285712,23.764285714285712,32.4,22.9,344.9,14,0,0,7,7,5.75
Norte,RO,Porto Velho,-8.76,-63.9,2025,3,Mar,26.29032258064516,29.95483870967742,24.05483870967742,32.7,23.3,360.1,18,0,0,4,4,5.9
Norte,RO,Porto Velho,-8.76,-63.9,2025,4,Abr,26.57,30.436666666666667,24.14333333333333,33.1,23.2,275.8,21,0,0,4,4,6.293333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2025,5,Mai,26.65806451612903,30.948387096774194,23.70967741935484,33.0,19.4,75.7,27,0,0,0,0,7.238709677419355
Norte,RO,Porto Velho,-8.76,-63.9,2025,6,Jun,26.44333333333333,31.040000000000003,23.10666666666667,33.4,21.6,19.9,23,0,0,0,0,7.933333333333334
Norte,RO,Porto Velho,-8.76,-63.9,2025,7,Jul,26.470967741935485,32.60645161290322,21.351612903225806,35.1,17.3,0.30000000000000004,28,1,0,0,1,11.254838709677419
Norte,RO,Porto Velho,-8.76,-63.9,2025,8,Ago,27.75483870967742,33.71290322580645,23.19677419354839,36.2,21.1,23.099999999999998,30,9,0,0,9,10.516129032258064
Norte,RO,Porto Velho,-8.76,-63.9,2025,9,Set,27.55666666666667,33.47666666666667,23.75,37.0,21.8,76.39999999999999,29,4,0,0,4,9.726666666666667
Norte,RO,Porto Velho,-8.76,-63.9,2025,10,Out,27.34193548387097,32.29032258064516,24.07741935483871,37.1,22.6,109.7,27,1,0,0,1,8.212903225806452
Norte,RO,Porto Velho,-8.76,-63.9,2025,11,Nov,26.816666666666666,31.243333333333332,23.93,34.3,22.3,252.1,22,0,0,3,3,7.3133333333333335
Norte,RO,Porto Velho,-8.76,-63.9,2025,12,Dez,25.94516129032258,29.661290322580644,23.75483870967742,32.8,22.3,451.1,15,0,0,8,8,5.906451612903226
